isAdapt,round,chain,value
true,6,121,2.879907731951452E-4
true,6,122,2.4353075159854552E-4
true,6,123,1.866586584379964E-4
true,6,124,1.4050798070945297E-4
true,6,125,1.059942422948152E-4
true,6,126,6.269627051938826E-5
true,7,0,1.0
true,7,1,0.9134788056191048
true,7,2,0.8454317630838251
true,7,3,0.8086120543476967
true,7,4,0.7778746234580298
true,7,5,0.7525440267914922
true,7,6,0.7303990445581906
true,7,7,0.6910383487621633
true,7,8,0.6570678359591502
true,7,9,0.6216030621813828
true,7,10,0.5888685393019556
true,7,11,0.5542827058021975
true,7,12,0.526097605731899
true,7,13,0.5027991637229975
true,7,14,0.4807563653410099
true,7,15,0.4569866479455765
true,7,16,0.42677861708236925
true,7,17,0.4042562426498231
true,7,18,0.39163126583445507
true,7,19,0.37712012360913655
true,7,20,0.3613766239225111
true,7,21,0.3361085368390012
true,7,22,0.3181479929774566
true,7,23,0.30506797826935195
true,7,24,0.28972176650670156
true,7,25,0.27180391989845554
true,7,26,0.2594780942745195
true,7,27,0.24590210305180701
true,7,28,0.23166977710086434
